---TICK-TAG---
***START MEMORY***
UVs: 46, TOs: 0/0, ErrorsOrGF: 1, TTFF: 65
Fixes: 9323, Avg. time to fix: 0 s, Avg. HDOP (x10): 9

count,timestamp,lat,lon
714,1646224603,47.74305,8.99899
715,1646224604,47.74305,8.99899
716,1646224605,47.74305,8.99899
717,1646224606,47.74305,8.99899
718,1646224607,47.74305,8.99899
719,1646224608,47.74305,8.99899
720,1646224609,47.74305,8.99899
721,1646224610,47.74305,8.99899
722,1646224611,47.74305,8.99899
723,1646224612,47.74305,8.99899
724,1646224613,47.74305,8.99899
725,1646224614,47.74305,8.99899
726,1646224615,47.74305,8.99899
727,1646224616,47.74305,8.99899
728,1646224617,47.74305,8.99899
729,1646224618,47.74305,8.99899
730,1646224619,47.74305,8.99899
731,1646224620,47.74305,8.99899
732,1646224621,47.74306,8.99899
733,1646224622,47.74306,8.99899
734,1646224623,47.74306,8.99899
735,1646224624,47.74305,8.99899
736,1646224625,47.74305,8.99899
737,1646224626,47.74305,8.99900
738,1646224627,47.74305,8.99900
739,1646224628,47.74305,8.99900
740,1646224629,47.74305,8.99900
741,1646224630,47.74305,8.99900
742,1646224631,47.74305,8.99900
743,1646224632,47.74305,8.99900
744,1646224633,47.74305,8.99900
745,1646224634,47.74305,8.99900
746,1646224635,47.74305,8.99900
747,1646224636,47.74305,8.99900
748,1646224637,47.74305,8.99900
749,1646224638,47.74305,8.99900
750,1646224639,47.74305,8.99900
751,1646224640,47.74305,8.99900
752,1646224641,47.74305,8.99900
753,1646224642,47.74305,8.99900
754,1646224643,47.74305,8.99900
755,1646224644,47.74305,8.99900
756,1646224645,47.74305,8.99900
757,1646224646,47.74305,8.99900
758,1646224647,47.74305,8.99900
759,1646224648,47.74305,8.99900
760,1646224649,47.74305,8.99900
761,1646224650,47.74305,8.99900
762,1646224651,47.74305,8.99900
763,1646224652,47.74305,8.99900
764,1646224653,47.74305,8.99900
765,1646224654,47.74305,8.99900
766,1646224655,47.74305,8.99900
767,1646224656,47.74305,8.99900
768,1646224657,47.74305,8.99900
769,1646224658,47.74305,8.99900
770,1646224659,47.74305,8.99900
771,1646224660,47.74305,8.99900
772,1646224661,47.74305,8.99900
773,1646224662,47.74305,8.99900
774,1646224663,47.74305,8.99900
775,1646224664,47.74305,8.99900
776,1646224665,47.74305,8.99900
777,1646224666,47.74305,8.99900
778,1646224667,47.74305,8.99900
779,1646224668,47.74305,8.99900
780,1646224669,47.74305,8.99900
781,1646224670,47.74305,8.99900
782,1646224671,47.74305,8.99900
783,1646224672,47.74305,8.99900
784,1646224673,47.74305,8.99900
785,1646224674,47.74305,8.99900
